Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
0.4772727272727273,0.4418604651162791,0.25,3,0.08000000000000002,3,0.0,0,0,0,0,1
0.2727272727272728,0.20930232558139533,0.4675925925925926,3,0.4,1,0.0,1,0,0,0,0
0.40909090909090917,0.3953488372093023,0.6157407407407407,2,0.76,1,0.14488188976377953,0,0,0,0,0
0.75,0.7441860465116279,0.5601851851851851,1,0.7400000000000001,1,0.0,0,0,0,0,0
0.8863636363636365,0.8372093023255813,0.10185185185185186,3,0.06999999999999999,2,0.0,0,0,0,1,0
0.7954545454545454,0.7906976744186046,0.6481481481481481,1,0.47000000000000003,1,0.0,0,0,0,1,0
0.5454545454545454,0.46511627906976744,0.07870370370370369,3,0.067,2,0.0,0,0,0,1,1
0.2727272727272728,0.23255813953488372,0.060185185185185175,3,0.13,1,0.18110236220472442,0,0,0,0,0
0.13636363636363635,0.09302325581395349,0.2962962962962963,4,0.22000000000000003,1,0.0,0,0,0,1,0
0.4545454545454546,0.3953488372093023,0.2361111111111111,3,0.09000000000000001,3,0.13700787401574804,0,0,0,1,1
0.8863636363636365,0.8604651162790697,0.3472222222222222,3,0.18000000000000002,2,0.29448818897637796,0,1,0,0,0
0.40909090909090917,0.37209302325581395,0.009259259259259259,2,0.03,2,0.0,0,0,0,1,0
0.25,0.20930232558139533,0.3518518518518518,3,0.06,2,0.0,0,0,0,1,0
0.6136363636363638,0.5348837209302325,0.41666666666666663,3,0.2,2,0.0,0,0,0,0,0
0.5454545454545454,0.5348837209302325,0.1111111111111111,1,0.1,1,0.0,0,1,1,1,1
0.13636363636363635,0.11627906976744186,0.10648148148148148,4,0.04000000000000001,2,0.25354330708661416,0,0,0,1,1
0.8181818181818183,0.7906976744186046,0.39814814814814814,3,0.05,1,0.0,0,0,0,0,1
0.75,0.7209302325581395,0.060185185185185175,2,0.020000000000000004,3,0.21574803149606298,0,0,1,1,1
0.8636363636363638,0.813953488372093,0.47222222222222215,3,0.44000000000000006,1,0.0,0,1,0,1,0
0.7954545454545454,0.7441860465116279,0.1388888888888889,1,0.22000000000000003,3,0.0,0,0,0,0,0
0.590909090909091,0.5581395348837209,0.14351851851851852,1,0.13999999999999999,3,0.0,0,0,0,1,0
0.5,0.4883720930232558,0.574074074074074,3,0.12,2,0.0,1,0,1,1,1
0.6136363636363638,0.5581395348837209,0.24537037037037035,4,0.26,1,0.0,0,0,0,1,0
0.9318181818181819,0.8837209302325582,0.3888888888888889,1,0.2,1,0.0,0,0,0,1,0
0.36363636363636365,0.3488372093023256,0.5138888888888888,2,0.61,1,0.0,0,0,0,0,0
0.7954545454545454,0.7674418604651163,0.20833333333333331,4,0.21000000000000002,1,0.0,0,0,0,1,0
0.8863636363636365,0.8604651162790697,0.046296296296296294,3,0.13,2,0.0,0,0,0,1,0
0.5,0.46511627906976744,0.49074074074074076,2,0.44000000000000006,2,0.0,1,0,0,0,0
0.7954545454545454,0.6511627906976745,0.3796296296296296,1,0.30000000000000004,3,0.0,0,0,0,0,1
0.4545454545454546,0.41860465116279066,0.6111111111111112,1,0.7000000000000001,1,0.3228346456692913,0,0,0,1,0
0.11363636363636365,0.06976744186046512,0.3796296296296296,2,0.33,1,0.0,0,0,0,1,1
0.06818181818181823,0.023255813953488372,0.35648148148148145,1,0.19,1,0.0,0,0,0,1,0
0.590909090909091,0.5581395348837209,0.3333333333333333,1,0.12,1,0.0,0,0,0,1,0
0.9772727272727273,0.9767441860465116,0.20833333333333331,2,0.11000000000000001,1,0.0,0,0,0,1,1
0.2272727272727273,0.16279069767441862,0.1898148148148148,4,0.22000000000000003,2,0.0,0,0,0,1,0
0.8636363636363638,0.813953488372093,0.6666666666666667,3,0.33,3,0.0,1,0,0,1,0
0.9318181818181819,0.8604651162790697,0.6018518518518519,2,0.27999999999999997,2,0.0,1,0,0,1,0
0.2954545454545455,0.23255813953488372,0.3333333333333333,4,0.22000000000000003,2,0.0,0,0,0,1,0
0.590909090909091,0.5348837209302325,0.34259259259259256,2,0.24,2,0.0,0,0,0,0,0
0.6590909090909092,0.627906976744186,0.8657407407407407,1,0.81,1,0.0,0,0,0,0,0
0.8636363636363638,0.8604651162790697,0.06481481481481481,1,0.12,3,0.0,0,0,0,1,0
0.20454545454545459,0.13953488372093023,0.33796296296296297,1,0.25,1,0.0,0,0,0,1,0
0.8636363636363638,0.8604651162790697,0.14814814814814814,4,0.22000000000000003,1,0.0,0,1,1,1,1
0.5,0.46511627906976744,0.6759259259259258,2,0.27999999999999997,1,0.0,0,1,0,1,0
0.15909090909090917,0.09302325581395349,0.1898148148148148,3,0.11000000000000001,2,0.0,0,0,0,0,1
0.8863636363636365,0.8604651162790697,0.35648148148148145,4,0.34,2,0.0,0,0,0,1,0
0.7727272727272727,0.7441860465116279,0.060185185185185175,3,0.010000000000000002,2,0.0,0,1,1,1,0
0.40909090909090917,0.3953488372093023,0.027777777777777776,1,0.1,1,0.0,0,0,0,0,0
0.7954545454545454,0.7906976744186046,0.24074074074074076,4,0.16000000000000003,2,0.0,0,0,0,0,1
0.13636363636363635,0.11627906976744186,0.6018518518518519,2,0.43300000000000005,1,0.0,0,0,0,1,0
0.6818181818181819,0.6511627906976745,0.41666666666666663,1,0.13,3,0.5590551181102362,0,0,0,1,0
0.9318181818181819,0.9069767441860465,0.06481481481481481,4,0.06,2,0.0,0,0,0,0,0
0.590909090909091,0.5348837209302325,0.1898148148148148,1,0.12,2,0.0,0,0,0,1,1
0.34090909090909094,0.32558139534883723,0.4351851851851852,2,0.19,1,0.0,0,0,1,1,1
0.75,0.6976744186046512,0.17129629629629628,4,0.06999999999999999,2,0.0,0,0,0,0,1
0.75,0.7209302325581395,0.34259259259259256,4,0.13,3,0.0,0,0,0,1,0
0.6590909090909092,0.6511627906976745,0.33796296296296297,3,0.18000000000000002,2,0.0,0,1,0,0,0
0.9318181818181819,0.9069767441860465,0.125,1,0.15000000000000002,2,0.0,0,1,0,0,0
0.6818181818181819,0.6511627906976745,0.2361111111111111,2,0.19,2,0.0,0,0,0,1,0
0.13636363636363635,0.06976744186046512,0.2037037037037037,3,0.11000000000000001,2,0.0,0,0,0,1,0
0.5681818181818181,0.5581395348837209,0.3518518518518518,3,0.06999999999999999,1,0.2614173228346457,0,0,0,1,0
0.20454545454545459,0.13953488372093023,0.35648148148148145,1,0.27,2,0.15748031496062992,0,0,0,1,0
0.7045454545454546,0.6511627906976745,0.2638888888888889,1,0.020000000000000004,1,0.0,0,0,0,0,1
0.31818181818181823,0.3023255813953488,0.375,2,0.17,2,0.4944881889763779,0,0,0,0,1
0.5454545454545454,0.4883720930232558,0.4675925925925926,4,0.18000000000000002,1,0.0,1,0,0,0,0
0.31818181818181823,0.27906976744186046,0.33796296296296297,1,0.27999999999999997,1,0.0,0,0,0,0,0
0.9318181818181819,0.9069767441860465,0.1388888888888889,1,0.11000000000000001,3,0.1700787401574803,0,0,0,0,0
0.4545454545454546,0.4418604651162791,0.2962962962962963,2,0.17,1,0.0,0,0,0,1,0
0.2272727272727273,0.13953488372093023,0.32407407407407407,4,0.2,2,0.18740157480314962,0,1,0,1,0
0.06818181818181823,0.046511627906976744,0.7592592592592593,2,0.6900000000000001,2,0.0,1,0,0,1,0
0.4318181818181819,0.41860465116279066,0.29166666666666663,3,0.233,1,0.16692913385826771,0,1,0,1,0
0.7045454545454546,0.6511627906976745,0.7268518518518519,1,0.41,3,0.0,1,0,1,1,1
0.40909090909090917,0.37209302325581395,0.5185185185185186,2,0.39,1,0.0,0,0,0,1,1
0.7272727272727273,0.6744186046511628,0.14351851851851852,1,0.020000000000000004,1,0.0,0,0,0,0,1
0.9545454545454546,0.9069767441860465,0.06944444444444445,3,0.06999999999999999,2,0.0,0,0,0,0,1
0.6136363636363638,0.6046511627906976,0.587962962962963,2,0.45999999999999996,3,0.14330708661417324,1,0,0,1,0
0.7272727272727273,0.7209302325581395,0.018518518518518517,2,0.020000000000000004,1,0.11968503937007874,0,0,0,1,1
0.8863636363636365,0.8372093023255813,0.3888888888888889,2,0.06999999999999999,2,0.0,0,0,0,1,0
0.6818181818181819,0.6511627906976745,0.8518518518518519,2,0.6400000000000001,3,0.0,1,0,0,0,0
0.20454545454545459,0.16279069767441862,0.15740740740740738,4,0.08000000000000002,1,0.0,0,0,0,1,1
0.75,0.7441860465116279,0.6944444444444444,3,0.37000000000000005,3,0.0,1,0,0,1,0
0.7045454545454546,0.6976744186046512,0.8611111111111112,3,0.6000000000000001,3,0.9244094488188976,1,1,1,1,1
0.4772727272727273,0.46511627906976744,0.7037037037037037,2,0.76,1,0.0,0,1,0,0,0
0.5681818181818181,0.5116279069767442,0.41666666666666663,2,0.63,1,0.0,0,0,0,0,0
0.5227272727272727,0.5116279069767442,0.7222222222222221,2,0.76,1,0.0,0,0,1,1,1
0.5,0.4883720930232558,0.15740740740740738,2,0.25,1,0.0,0,1,0,1,0
0.5,0.3488372093023256,0.8981481481481481,3,1.0,3,0.0,1,0,0,0,0
0.7954545454545454,0.7906976744186046,0.009259259259259259,4,0.06999999999999999,1,0.0,0,0,0,0,0
0.13636363636363635,0.06976744186046512,0.10648148148148148,4,0.03,2,0.0,0,0,0,1,0
0.7272727272727273,0.6976744186046512,0.23148148148148145,4,0.09000000000000001,1,0.0,0,0,0,1,1
0.7272727272727273,0.6744186046511628,0.2638888888888889,4,0.27999999999999997,2,0.0,0,0,0,1,0
0.40909090909090917,0.37209302325581395,0.41666666666666663,1,0.4,3,0.0,0,0,0,0,1
0.022727272727272707,0.472814949897539,0.6574074074074074,2,0.2,1,0.0,0,0,0,1,0
0.7045454545454546,0.6744186046511628,0.16666666666666666,2,0.22999999999999998,3,0.0,0,0,0,1,0
0.7727272727272727,0.7441860465116279,0.03240740740740741,2,0.020000000000000004,3,0.0,0,0,0,0,1
0.15909090909090917,0.13953488372093023,0.34259259259259256,2,0.25,1,0.0,0,0,0,0,0
0.4318181818181819,0.3953488372093023,0.24537037037037035,3,0.05,3,0.0,0,0,0,1,0
0.13636363636363635,0.046511627906976744,0.1388888888888889,1,0.2,2,0.0,0,0,0,0,0
0.13636363636363635,0.06976744186046512,0.14351851851851852,4,0.21000000000000002,3,0.0,0,0,0,1,0
0.18181818181818188,0.16279069767441862,0.7638888888888888,1,0.6000000000000001,1,0.0,0,0,0,1,0
0.5454545454545454,0.5348837209302325,0.0,4,0.020000000000000004,1,0.0,0,0,0,1,0
0.2954545454545455,0.27906976744186046,0.19907407407407407,3,0.2,1,0.33700787401574805,0,0,0,1,0
0.6590909090909092,0.627906976744186,0.25,4,0.18000000000000002,3,0.12913385826771653,0,0,0,0,0
0.7045454545454546,0.6511627906976745,0.12037037037037035,4,0.06999999999999999,2,0.0,0,0,0,1,0
0.7272727272727273,0.6744186046511628,0.574074074074074,3,0.5900000000000001,2,0.48346456692913387,1,0,0,0,0
0.6818181818181819,0.627906976744186,0.16666666666666666,4,0.15000000000000002,3,0.0,0,0,0,0,0
0.6590909090909092,0.627906976744186,0.712962962962963,1,0.81,1,0.0,0,0,0,1,0
0.9318181818181819,0.9069767441860465,0.25925925925925924,3,0.22000000000000003,1,0.0,0,0,0,1,0
0.7045454545454546,0.6744186046511628,0.4768518518518518,1,0.010000000000000002,3,0.0,0,0,0,0,1
0.20454545454545459,0.13953488372093023,0.15277777777777776,2,0.2,3,0.0,0,0,0,0,0
0.9090909090909092,0.7674418604651163,0.2037037037037037,4,0.167,3,0.0,0,0,0,0,0
0.2954545454545455,0.23255813953488372,0.2638888888888889,4,0.22000000000000003,2,0.0,0,0,0,0,0
0.6136363636363638,0.5813953488372093,0.5648148148148149,1,0.11000000000000001,2,0.0,1,0,0,1,0
0.2272727272727273,0.18604651162790697,0.17129629629629628,2,0.010000000000000002,1,0.0,0,0,0,0,1
0.8863636363636365,0.8837209302325582,0.125,1,0.19,2,0.1858267716535433,0,0,0,0,0
0.590909090909091,0.5348837209302325,0.2638888888888889,3,0.06999999999999999,2,0.4141732283464567,0,0,0,1,1
0.40909090909090917,0.3488372093023256,0.1388888888888889,2,0.06999999999999999,1,0.14330708661417324,0,0,0,1,0
0.6363636363636365,0.627906976744186,0.15740740740740738,4,0.11000000000000001,2,0.0,0,0,0,1,1
0.75,0.6976744186046512,0.17129629629629628,4,0.15000000000000002,3,0.0,0,0,0,0,0
0.6363636363636365,0.5813953488372093,0.6342592592592593,1,0.03,1,0.0,0,0,0,1,0
0.36363636363636365,0.3023255813953488,0.11574074074074073,4,0.15000000000000002,3,0.0,0,0,0,0,0
0.8636363636363638,0.813953488372093,0.24074074074074076,3,0.13999999999999999,3,0.0,0,0,0,0,0
0.2727272727272728,0.20930232558139533,0.17129629629629628,1,0.2,1,0.0,0,0,0,1,1
0.36363636363636365,0.3488372093023256,0.2962962962962963,4,0.24,1,0.0,0,1,0,1,0
0.31818181818181823,0.2558139534883721,0.12037037037037035,3,0.020000000000000004,2,0.0,0,0,0,0,0
0.5681818181818181,0.4883720930232558,0.06944444444444445,3,0.067,2,0.0,0,0,0,1,0
0.9090909090909092,0.8604651162790697,0.17129629629629628,2,0.1,3,0.13858267716535433,0,0,0,1,1
0.2727272727272728,0.20930232558139533,0.09259259259259259,4,0.1,1,0.11811023622047244,0,0,0,1,0
0.7272727272727273,0.6976744186046512,0.33796296296296297,4,0.38,2,0.0,0,0,0,1,0
0.13636363636363635,0.11627906976744186,0.2962962962962963,3,0.06999999999999999,2,0.12755905511811022,0,0,0,0,0
0.8636363636363638,0.7209302325581395,0.1898148148148148,4,0.167,3,0.0,0,0,0,1,0
0.2954545454545455,0.23255813953488372,0.10648148148148148,4,0.12,2,0.0,0,0,0,0,0
0.8636363636363638,0.813953488372093,0.2546296296296296,3,0.22000000000000003,3,0.0,0,0,0,0,0
0.2954545454545455,0.27906976744186046,0.6574074074074074,4,0.54,1,0.0,1,1,1,1,0
0.7954545454545454,0.7674418604651163,0.6203703703703702,2,0.39,1,0.30393700787401573,0,0,0,1,1
0.4318181818181819,0.3953488372093023,0.3055555555555555,3,0.30000000000000004,1,0.0,0,0,0,0,1
0.15909090909090917,0.09302325581395349,0.07407407407407407,1,0.04000000000000001,2,0.12755905511811022,0,0,0,1,0
0.5,0.46511627906976744,0.09722222222222221,4,0.19,3,0.0,0,0,0,0,0
0.36363636363636365,0.3488372093023256,0.32870370370370366,4,0.24,1,0.0,0,0,0,0,0
0.09090909090909094,0.06976744186046512,0.39814814814814814,2,0.020000000000000004,1,0.4881889763779528,0,0,0,0,1
0.7727272727272727,0.7674418604651163,0.5231481481481481,1,0.43,1,0.0,0,1,0,0,0
0.25,0.23255813953488372,0.21296296296296297,3,0.2,1,0.0,0,0,0,0,0
0.9318181818181819,0.9069767441860465,0.30092592592592593,3,0.24,1,0.0,0,0,0,1,0
0.5454545454545454,0.5348837209302325,0.29166666666666663,1,0.08000000000000002,3,0.2,0,0,0,1,0
0.4772727272727273,0.3953488372093023,0.09722222222222221,3,0.1,2,0.0,0,0,0,1,1
0.6363636363636365,0.627906976744186,0.3935185185185185,1,0.27,1,0.0,0,0,0,1,0
0.38636363636363646,0.32558139534883723,0.30092592592592593,1,0.15000000000000002,3,0.3968503937007874,0,0,0,1,0
0.7727272727272727,0.7441860465116279,0.05092592592592593,4,0.09000000000000001,2,0.0,0,0,0,1,0
0.2272727272727273,0.18604651162790697,0.23148148148148145,2,0.010000000000000002,1,0.0,0,1,1,1,1
0.5227272727272727,0.46511627906976744,0.14351851851851852,1,0.020000000000000004,1,0.0,0,0,0,0,0
0.40909090909090917,0.37209302325581395,0.06944444444444445,2,0.13999999999999999,2,0.0,0,1,0,1,0
0.2272727272727273,0.16279069767441862,0.09722222222222221,1,0.06,3,0.2,0,0,0,0,1
0.09090909090909094,0.046511627906976744,0.6805555555555556,1,0.08000000000000002,1,0.0,0,0,0,0,0
0.6590909090909092,0.6511627906976745,0.3796296296296296,1,0.26,2,0.0,0,1,0,1,0
0.8181818181818183,0.7674418604651163,0.4861111111111111,2,0.2,1,0.12125984251968504,0,0,0,1,0
0.8863636363636365,0.8837209302325582,0.15740740740740738,1,0.18000000000000002,3,0.0,0,0,0,0,0
0.590909090909091,0.5813953488372093,0.10185185185185186,4,0.020000000000000004,1,0.0,0,0,1,1,1
0.5,0.4418604651162791,0.05092592592592593,3,0.05,2,0.0,0,0,0,1,0
0.9090909090909092,0.8604651162790697,0.537037037037037,3,0.5,2,0.26771653543307083,1,0,0,0,0
0.7727272727272727,0.7209302325581395,0.10185185185185186,2,0.06999999999999999,2,0.22834645669291337,0,0,0,0,0
0.840909090909091,0.6976744186046512,0.09259259259259259,1,0.15000000000000002,3,0.1952755905511811,0,1,0,1,0
0.6136363636363638,0.5348837209302325,0.03240740740740741,2,0.1,2,0.1590551181102362,0,0,0,0,0
0.7045454545454546,0.6976744186046512,0.28703703703703703,1,0.16000000000000003,3,0.41732283464566927,0,0,0,0,0
0.11363636363636365,0.046511627906976744,0.009259259259259259,1,0.010000000000000002,2,0.0,0,0,0,1,0
0.840909090909091,0.7906976744186046,0.06481481481481481,3,0.03,3,0.2188976377952756,0,0,0,1,1
0.4772727272727273,0.46511627906976744,0.28703703703703703,4,0.19,1,0.0,0,0,0,1,0
0.8636363636363638,0.813953488372093,0.24537037037037035,1,0.16000000000000003,1,0.0,0,0,0,0,0
0.38636363636363646,0.3488372093023256,0.7083333333333333,2,0.33,1,0.0,0,1,0,0,1
0.7045454545454546,0.6976744186046512,0.09722222222222221,2,0.08000000000000002,1,0.0,0,0,0,0,1
0.4545454545454546,0.4418604651162791,0.125,3,0.05,1,0.0,0,0,0,1,0
0.7045454545454546,0.6511627906976745,0.18518518518518517,4,0.27999999999999997,2,0.0,0,0,0,1,0
0.20454545454545459,0.16279069767441862,0.16666666666666666,4,0.08000000000000002,1,0.0,0,0,0,1,0
0.022727272727272707,0.0,0.37037037037037035,3,0.08000000000000002,1,0.2110236220472441,0,0,0,0,0
0.15909090909090917,0.09302325581395349,0.14814814814814814,4,0.21000000000000002,3,0.0,0,0,0,1,1
0.8636363636363638,0.8372093023255813,0.060185185185185175,4,0.04000000000000001,2,0.19370078740157481,0,0,0,0,0
0.38636363636363646,0.32558139534883723,0.23148148148148145,2,0.27999999999999997,1,0.0,0,0,0,1,0
0.2727272727272728,0.2558139534883721,0.2361111111111111,4,0.010000000000000002,2,0.0,0,0,0,0,0
0.2272727272727273,0.06976744186046512,0.3055555555555555,4,0.4,3,0.0,0,0,0,0,0
0.9090909090909092,0.8604651162790697,0.3518518518518518,4,0.19,2,0.0,0,0,0,1,0
0.7727272727272727,0.7209302325581395,0.23148148148148145,1,0.020000000000000004,1,0.27874015748031494,0,0,0,1,0
0.4772727272727273,0.4418604651162791,0.6759259259259258,2,0.8800000000000001,1,0.0,0,0,0,1,0
0.6363636363636365,0.5813953488372093,0.8194444444444444,1,0.17,1,0.0,0,0,0,0,0
0.6363636363636365,0.6046511627906976,0.32407407407407407,1,0.12,1,0.48031496062992124,0,0,0,1,0
0.34090909090909094,0.3023255813953488,0.21759259259259256,2,0.11000000000000001,2,0.0,0,0,0,1,0
0.18181818181818188,0.11627906976744186,0.10185185185185186,4,0.03,2,0.0,0,0,0,1,0
0.7045454545454546,0.6744186046511628,0.3055555555555555,3,0.2,2,0.0,0,0,0,0,0
0.40909090909090917,0.37209302325581395,0.5092592592592593,2,0.33,1,0.0,0,0,0,1,0
0.7727272727272727,0.7674418604651163,0.8055555555555556,2,0.33,3,0.5858267716535432,1,0,0,0,0
0.022727272727272707,0.472814949897539,0.34259259259259256,2,0.16000000000000003,3,0.0,0,0,0,1,1
0.7272727272727273,0.6744186046511628,0.09722222222222221,4,0.15000000000000002,3,0.12440944881889764,0,0,0,1,0
0.20454545454545459,0.13953488372093023,0.5185185185185186,4,0.54,1,0.47401574803149604,1,0,1,1,1
0.34090909090909094,0.27906976744186046,0.20833333333333331,2,0.24,2,0.0,0,0,0,1,0
0.7954545454545454,0.7441860465116279,0.16203703703703703,3,0.13999999999999999,1,0.0,0,0,0,0,1
0.13636363636363635,0.09302325581395349,0.2361111111111111,4,0.22000000000000003,1,0.3653543307086614,0,0,0,1,1
0.4545454545454546,0.3953488372093023,0.3518518518518518,4,0.26,3,0.45511811023622045,0,1,1,1,1
0.6136363636363638,0.5581395348837209,0.7083333333333333,3,0.34,1,0.33385826771653543,1,0,0,1,0
0.8863636363636365,0.8604651162790697,0.060185185185185175,4,0.04000000000000001,2,0.21574803149606298,0,0,0,1,1
0.7727272727272727,0.7441860465116279,0.2546296296296296,4,0.06999999999999999,1,0.0,0,0,0,1,0
0.15909090909090917,0.06976744186046512,0.7592592592592593,3,0.34,2,0.0,1,0,0,0,1
0.15909090909090917,0.09302325581395349,0.19907407407407407,4,0.020000000000000004,1,0.27086614173228346,0,0,0,0,1
0.7727272727272727,0.7674418604651163,0.07407407407407407,4,0.06999999999999999,1,0.0,0,0,0,1,0
0.7727272727272727,0.7674418604651163,0.40277777777777773,2,0.16000000000000003,1,0.0,0,0,0,0,0
0.4545454545454546,0.41860465116279066,0.2361111111111111,1,0.24,1,0.39370078740157477,0,0,0,1,0
0.11363636363636365,0.046511627906976744,0.19907407407407407,4,0.18000000000000002,2,0.0,0,1,0,0,0
0.5227272727272727,0.5116279069767442,0.09259259259259259,1,0.1,1,0.13228346456692913,0,0,0,1,1
0.13636363636363635,0.06976744186046512,0.6759259259259258,2,0.2,1,0.2047244094488189,0,0,0,0,0
0.9318181818181819,0.9302325581395349,0.03240740740740741,2,0.03,3,0.18110236220472442,0,0,0,1,1
0.9772727272727273,0.8372093023255813,0.21759259259259256,4,0.167,3,0.0,0,0,0,0,1
0.0,0.472814949897539,0.6527777777777777,1,0.633,1,0.48031496062992124,0,0,0,0,1
0.840909090909091,0.8372093023255813,0.32870370370370366,1,0.18000000000000002,3,0.0,0,0,0,0,1
0.5454545454545454,0.4883720930232558,0.27777777777777773,4,0.26,3,0.0,0,0,0,0,0
0.2727272727272728,0.23255813953488372,0.32407407407407407,1,0.26,2,0.0,0,0,0,1,0
0.7727272727272727,0.7441860465116279,0.12037037037037035,2,0.2,2,0.0,0,1,0,0,0
0.9545454545454546,0.9534883720930233,0.8657407407407407,3,0.04000000000000001,1,0.0,1,1,1,0,1
0.6818181818181819,0.6511627906976745,0.8148148148148149,1,0.81,1,0.47716535433070867,0,0,0,1,0
0.4772727272727273,0.46511627906976744,0.35648148148148145,2,0.32000000000000006,1,0.0,0,0,0,1,0
0.5,0.46511627906976744,0.8888888888888888,2,0.8800000000000001,1,0.0,0,0,0,1,1
0.40909090909090917,0.37209302325581395,0.25925925925925924,3,0.05,3,0.0,0,0,0,0,0
0.6363636363636365,0.627906976744186,0.37037037037037035,1,0.26,2,0.0,0,1,0,0,1
0.09090909090909094,0.023255813953488372,0.15740740740740738,3,0.24,2,0.0,0,0,0,0,0
0.18181818181818188,0.11627906976744186,0.38425925925925924,3,0.16000000000000003,1,0.1984251968503937,0,0,0,1,1
0.20454545454545459,0.13953488372093023,0.1388888888888889,1,0.03,1,0.0,0,1,1,1,0
0.7272727272727273,0.6976744186046512,0.09259259259259259,1,0.15000000000000002,2,0.0,0,0,0,0,0
0.7272727272727273,0.6976744186046512,0.1111111111111111,4,0.010000000000000002,3,0.0,0,1,0,0,0
0.4318181818181819,0.41860465116279066,0.10648148148148148,1,0.03,3,0.0,0,0,0,0,1
0.2272727272727273,0.20930232558139533,0.06481481481481481,4,0.04000000000000001,2,0.16220472440944883,0,0,0,1,0
0.9545454545454546,0.9302325581395349,0.40277777777777773,3,0.37000000000000005,2,0.2173228346456693,1,0,0,0,1
0.2727272727272728,0.23255813953488372,0.3055555555555555,4,0.13,1,0.0,0,0,0,1,0
0.7272727272727273,0.6976744186046512,0.06481481481481481,1,0.15000000000000002,2,0.14330708661417324,0,0,0,0,1
0.11363636363636365,0.09302325581395349,0.16203703703703703,3,0.010000000000000002,2,0.0,0,0,0,1,0
0.09090909090909094,0.06976744186046512,0.16203703703703703,1,0.1,3,0.0,0,0,0,1,0
0.6363636363636365,0.627906976744186,0.48148148148148145,3,0.18000000000000002,2,0.0,0,1,1,1,1
0.6136363636363638,0.5348837209302325,0.004629629629629629,2,0.1,2,0.0,0,0,0,1,0
0.7954545454545454,0.7674418604651163,0.33796296296296297,2,0.0,3,0.0,0,0,0,1,0
0.5227272727272727,0.46511627906976744,0.5694444444444444,1,0.5700000000000001,1,0.4031496062992126,0,0,0,0,1
0.8863636363636365,0.7441860465116279,0.05092592592592593,1,0.15000000000000002,3,0.0,0,1,0,0,0
0.34090909090909094,0.3023255813953488,0.25,3,0.06999999999999999,2,0.0,0,1,0,1,0
0.8863636363636365,0.8604651162790697,0.05092592592592593,4,0.04000000000000001,2,0.1952755905511811,0,1,0,0,0
0.75,0.7441860465116279,0.0,2,0.03,1,0.0,0,0,0,1,1
0.8636363636363638,0.8372093023255813,0.8564814814814814,1,0.47000000000000003,3,0.31968503937007875,1,0,0,1,0
0.34090909090909094,0.3023255813953488,0.5601851851851851,4,0.44000000000000006,1,0.2204724409448819,1,0,0,0,0
0.7272727272727273,0.6744186046511628,0.10185185185185186,4,0.06999999999999999,2,0.0,0,0,0,0,1
0.15909090909090917,0.09302325581395349,0.3333333333333333,4,0.18000000000000002,2,0.0,0,0,0,0,0
0.40909090909090917,0.3488372093023256,0.06481481481481481,4,0.15000000000000002,3,0.0,0,0,0,0,1
0.7727272727272727,0.7441860465116279,0.11574074074074073,1,0.15000000000000002,2,0.0,0,0,0,1,0
0.2954545454545455,0.2558139534883721,0.25925925925925924,4,0.21000000000000002,3,0.0,0,0,0,0,0
0.7272727272727273,0.6744186046511628,0.24074074074074076,3,0.22000000000000003,3,0.13228346456692913,0,0,0,1,0
0.15909090909090917,0.09302325581395349,0.33796296296296297,1,0.29,3,0.4078740157480315,0,0,0,1,1
0.38636363636363646,0.37209302325581395,0.17129629629629628,3,0.06,2,0.32125984251968503,0,0,0,1,0
0.20454545454545459,0.13953488372093023,0.48148148148148145,4,0.18000000000000002,2,0.0,0,0,0,1,0
0.8181818181818183,0.7906976744186046,0.3472222222222222,2,0.34,3,0.0,1,0,0,1,0
0.4772727272727273,0.46511627906976744,0.7962962962962963,2,0.76,1,0.8251968503937008,0,0,0,0,1
0.6363636363636365,0.6046511627906976,0.09259259259259259,4,0.020000000000000004,2,0.0,0,1,0,1,0
0.31818181818181823,0.27906976744186046,0.7453703703703702,2,0.52,3,0.3921259842519685,1,0,0,1,0
0.8181818181818183,0.813953488372093,0.027777777777777776,4,0.06999999999999999,1,0.0,0,0,0,1,0
0.31818181818181823,0.2558139534883721,0.16203703703703703,1,0.2,1,0.0,0,0,0,1,0
0.75,0.7441860465116279,0.37037037037037035,2,0.03,1,0.0,0,0,0,1,0
0.7272727272727273,0.6744186046511628,0.32407407407407407,4,0.26,3,0.0,0,0,0,0,1
0.590909090909091,0.5581395348837209,0.27777777777777773,1,0.020000000000000004,2,0.2566929133858268,0,0,0,0,0
0.5227272727272727,0.5116279069767442,0.6296296296296295,2,0.33,1,0.0,0,0,0,1,1
0.2727272727272728,0.20930232558139533,0.10185185185185186,4,0.1,1,0.2566929133858268,0,0,0,1,0
0.5454545454545454,0.4883720930232558,0.5185185185185186,1,0.0,1,0.2125984251968504,0,0,0,0,0
0.36363636363636365,0.32558139534883723,0.07407407407407407,2,0.03,2,0.0,0,0,0,0,0
0.09090909090909094,0.023255813953488372,0.32407407407407407,4,0.22999999999999998,3,0.24724409448818896,0,1,0,1,0
0.8863636363636365,0.8372093023255813,0.587962962962963,2,0.52,2,0.0,1,0,0,1,0
0.7727272727272727,0.7441860465116279,0.16666666666666666,2,0.16000000000000003,3,0.0,0,0,0,0,0
